Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 10:00:27,15-06-2026 10:00:28,0.876s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10048_비밀번호 변경자순 정렬,Chrome 149.0.7827.114,"C10048 - 비밀번호 변경자순 정렬
TestRail: C10048 - Sort the users by the password change actor

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 테이블의 'PW changed by' 컬럼 헤더를 클릭하세요 (오름차순)
4. 다시 클릭하여 내림차순으로 전환하세요

결과값: 사용자가 비밀번호 변경자 기준 오름차순/내림차순으로 정렬됩니다.",,15-06-2026 10:00:28,15-06-2026 10:00:50,21.890s,PASSED
try,Chrome 149.0.7827.114,,,15-06-2026 10:00:28,15-06-2026 10:00:49,21.186s,PASSED
Finally,Chrome 149.0.7827.114,,,15-06-2026 10:00:49,15-06-2026 10:00:49,0.107s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 10:00:49,15-06-2026 10:00:49,0.002s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 10:00:49,15-06-2026 10:00:50,0.508s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10049_2SV 상태순 정렬,Chrome 149.0.7827.114,"C10049 - 2SV 상태순 정렬
TestRail: C10049 - Sort the users by the 2SV status

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 테이블의 '2SV(on/off)' 컬럼 헤더를 클릭하세요 (오름차순)
4. 다시 클릭하여 내림차순으로 전환하세요

결과값: 사용자가 2SV on/off 상태 기준으로 정렬됩니다.",,15-06-2026 10:00:50,15-06-2026 10:01:11,21.536s,PASSED
try,Chrome 149.0.7827.114,,,15-06-2026 10:00:50,15-06-2026 10:01:10,20.559s,PASSED
Finally,Chrome 149.0.7827.114,,,15-06-2026 10:01:10,15-06-2026 10:01:10,0.100s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 10:01:10,15-06-2026 10:01:10,0.002s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 10:01:10,15-06-2026 10:01:11,0.794s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10050_활성 2SV 방법 검증,Chrome 149.0.7827.114,"C10050 - 활성 2SV 방법 검증
TestRail: C10050 - Verify the active 2SV methods

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 'Enabled 2SV' 컬럼의 아이콘들을 검사하세요
4. 알려진 사용자의 예상 2SV 방법 (예: 19960054 강무성 - Authenticator) 이 일치하는지 확인하세요

결과값: 'Enabled 2SV' 컬럼은 사용자별로 활성화된 2SV 방법을 정확히 표시합니다 (Authenticator / FIDO USB / FIDO NFC / Text Message 아이콘).",,15-06-2026 10:01:11,15-06-2026 10:01:32,20.698s,PASSED
try,Chrome 149.0.7827.114,,,15-06-2026 10:01:11,15-06-2026 10:01:31,19.407s,PASSED
Finally,Chrome 149.0.7827.114,,,15-06-2026 10:01:31,15-06-2026 10:01:31,0.101s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 10:01:31,15-06-2026 10:01:31,0.001s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 10:01:31,15-06-2026 10:01:32,1.111s,PASSED
,,,,,,,
